序号,行业类别,占净值比例,市值,截止时间,fund_code
16,采矿业,6.1,4322.74,2024-03-31,257020
17,水利、环境和公共设施管理业,5.36,3799.108428,2024-03-31,257020
18,住宿和餐饮业,1.31,927.18,2024-03-31,257020
19,租赁和商务服务业,1.21,854.848736,2024-03-31,257020
20,批发和零售业,0.01,8.461862,2024-03-31,257020
21,科学研究和技术服务业,0.01,4.696188,2024-03-31,257020
22,电力、热力、燃气及水生产和供应业,0.0,1.389111,2024-03-31,257020
23,交通运输、仓储和邮政业,0.0,1.07887,2024-03-31,257020
24,建筑业,0.0,0.939628,2024-03-31,257020
25,卫生和社会工作,0.0,0.21054,2024-03-31,257020
1,制造业,80.88,34770.574464,2024-12-31,519672
2,信息传输、软件和信息技术服务业,8.2,3526.552893,2024-12-31,519672
3,科学研究和技术服务业,4.36,1875.672924,2024-12-31,519672
4,文化、体育和娱乐业,0.52,222.4476,2024-12-31,519672
5,交通运输、仓储和邮政业,0.0,2.141964,2024-12-31,519672
6,水利、环境和公共设施管理业,0.0,1.174824,2024-12-31,519672
7,制造业,87.13,38139.04474,2024-09-30,519672
8,科学研究和技术服务业,3.63,1587.76434,2024-09-30,519672
9,信息传输、软件和信息技术服务业,3.16,1384.027035,2024-09-30,519672
10,水利、环境和公共设施管理业,0.0,1.255632,2024-09-30,519672
11,制造业,87.77,31752.421102,2024-06-30,519672
12,科学研究和技术服务业,3.09,1117.8,2024-06-30,519672
13,信息传输、软件和信息技术服务业,2.43,880.387212,2024-06-30,519672
14,水利、环境和公共设施管理业,0.0,0.967032,2024-06-30,519672
15,制造业,84.8,32626.018538,2024-03-31,519672
16,金融业,5.14,1978.6,2024-03-31,519672
17,科学研究和技术服务业,3.18,1224.007423,2024-03-31,519672
18,租赁和商务服务业,0.01,3.346016,2024-03-31,519672
19,批发和零售业,0.0,1.575548,2024-03-31,519672
20,信息传输、软件和信息技术服务业,0.0,1.27219,2024-03-31,519672
21,水利、环境和公共设施管理业,0.0,0.91464,2024-03-31,519672
1,制造业,59.96,26429.283811,2024-12-31,660015
2,信息传输、软件和信息技术服务业,11.73,5170.911796,2024-12-31,660015
3,金融业,6.3,2777.345,2024-12-31,660015
4,电力、热力、燃气及水生产和供应业,2.03,893.592,2024-12-31,660015
5,交通运输、仓储和邮政业,2.01,885.7618,2024-12-31,660015
6,采矿业,1.83,808.0364,2024-12-31,660015
7,文化、体育和娱乐业,1.63,719.0851,2024-12-31,660015
8,水利、环境和公共设施管理业,0.52,231.3551,2024-12-31,660015
9,租赁和商务服务业,0.38,168.1614,2024-12-31,660015
10,制造业,57.62,25459.811884,2024-09-30,660015
11,信息传输、软件和信息技术服务业,7.83,3457.961859,2024-09-30,660015
12,金融业,3.27,1443.915,2024-09-30,660015
13,电力、热力、燃气及水生产和供应业,2.85,1259.866,2024-09-30,660015
14,采矿业,2.34,1034.43,2024-09-30,660015
15,文化、体育和娱乐业,1.31,580.2905,2024-09-30,660015
16,科学研究和技术服务业,0.62,275.96,2024-09-30,660015
17,交通运输、仓储和邮政业,0.6,266.4057,2024-09-30,660015
18,水利、环境和公共设施管理业,0.0,0.9898,2024-09-30,660015
19,制造业,62.99,29885.07457,2024-06-30,660015
20,信息传输、软件和信息技术服务业,6.4,3037.825128,2024-06-30,660015
21,文化、体育和娱乐业,3.79,1798.5826,2024-06-30,660015
22,采矿业,2.18,1033.4254,2024-06-30,660015
23,批发和零售业,1.22,578.3374,2024-06-30,660015
24,金融业,1.07,505.8045,2024-06-30,660015
25,交通运输、仓储和邮政业,0.93,440.41,2024-06-30,660015
26,水利、环境和公共设施管理业,0.86,407.4525,2024-06-30,660015
27,制造业,52.96,31671.66319,2024-03-31,660015
28,文化、体育和娱乐业,6.58,3933.8966,2024-03-31,660015
29,信息传输、软件和信息技术服务业,6.35,3799.846954,2024-03-31,660015
30,金融业,5.29,3164.970164,2024-03-31,660015
31,科学研究和技术服务业,2.25,1347.624796,2024-03-31,660015
32,采矿业,1.79,1072.0467,2024-03-31,660015
33,水利、环境和公共设施管理业,1.64,982.884,2024-03-31,660015
34,批发和零售业,0.89,531.8109,2024-03-31,660015
35,住宿和餐饮业,0.61,365.6907,2024-03-31,660015
36,房地产业,0.37,223.8288,2024-03-31,660015
1,制造业,94.48,551293.696844,2024-12-31,162703
2,制造业,94.4,629268.068438,2024-09-30,162703
3,制造业,93.79,553528.858467,2024-06-30,162703
4,制造业,91.03,600913.149408,2024-03-31,162703
5,信息传输、软件和信息技术服务业,0.05,327.051231,2024-03-31,162703
1,制造业,78.04,33117.584963,2024-12-31,519026
2,信息传输、软件和信息技术服务业,9.72,4125.603,2024-12-31,519026
3,电力、热力、燃气及水生产和供应业,1.82,773.62173,2024-12-31,519026
4,制造业,68.23,19159.646914,2024-09-30,519026
5,信息传输、软件和信息技术服务业,21.03,5904.166819,2024-09-30,519026
6,金融业,3.01,844.8266,2024-09-30,519026
7,文化、体育和娱乐业,1.01,283.3719,2024-09-30,519026
8,租赁和商务服务业,0.5,139.6009,2024-09-30,519026
9,制造业,78.96,26313.466975,2024-06-30,519026
10,建筑业,6.12,2038.4082,2024-06-30,519026
11,信息传输、软件和信息技术服务业,5.43,1811.0049,2024-06-30,519026
12,电力、热力、燃气及水生产和供应业,1.04,347.0016,2024-06-30,519026
13,制造业,64.58,25045.062983,2024-03-31,519026
14,信息传输、软件和信息技术服务业,10.49,4069.846,2024-03-31,519026
15,文化、体育和娱乐业,8.71,3376.1096,2024-03-31,519026
16,科学研究和技术服务业,4.7,1823.0444,2024-03-31,519026
17,租赁和商务服务业,3.43,1329.6954,2024-03-31,519026
1,采矿业,45.63,11990.978059,2024-12-31,630011
2,制造业,30.72,8073.010984,2024-12-31,630011
3,金融业,11.48,3017.6678,2024-12-31,630011
4,电力、热力、燃气及水生产和供应业,3.18,835.9705,2024-12-31,630011
5,批发和零售业,0.89,233.20702,2024-12-31,630011
6,信息传输、软件和信息技术服务业,0.04,11.395729,2024-12-31,630011
7,科学研究和技术服务业,0.0,1.114856,2024-12-31,630011
8,交通运输、仓储和邮政业,0.0,1.08052,2024-12-31,630011
9,采矿业,57.9,17555.629692,2024-09-30,630011
10,制造业,34.31,10403.608831,2024-09-30,630011
11,租赁和商务服务业,0.51,153.821,2024-09-30,630011
12,电力、热力、燃气及水生产和供应业,0.27,80.4204,2024-09-30,630011
13,信息传输、软件和信息技术服务业,0.04,12.15596,2024-09-30,630011
14,科学研究和技术服务业,0.0,0.954168,2024-09-30,630011
15,采矿业,61.08,17962.29897,2024-06-30,630011
16,制造业,29.83,8771.669227,2024-06-30,630011
17,电力、热力、燃气及水生产和供应业,0.89,262.395,2024-06-30,630011
18,租赁和商务服务业,0.4,118.2748,2024-06-30,630011
19,信息传输、软件和信息技术服务业,0.03,8.60928,2024-06-30,630011
20,水利、环境和公共设施管理业,0.0,0.464436,2024-06-30,630011
21,采矿业,57.78,18085.59188,2024-03-31,630011
22,制造业,31.69,9920.779203,2024-03-31,630011
23,金融业,0.8,250.825,2024-03-31,630011
24,电力、热力、燃气及水生产和供应业,0.71,222.01042,2024-03-31,630011
25,租赁和商务服务业,0.44,137.87196,2024-03-31,630011
26,信息传输、软件和信息技术服务业,0.03,8.10021,2024-03-31,630011
27,科学研究和技术服务业,0.0,1.199121,2024-03-31,630011
28,水利、环境和公共设施管理业,0.0,0.366951,2024-03-31,630011
29,交通运输、仓储和邮政业,0.0,0.304695,2024-03-31,630011
1,采矿业,37.6,34094.198475,2024-12-31,160605
2,制造业,36.16,32791.438437,2024-12-31,160605
3,交通运输、仓储和邮政业,12.77,11577.019594,2024-12-31,160605
4,信息传输、软件和信息技术服务业,0.01,13.325537,2024-12-31,160605
5,科学研究和技术服务业,0.0,1.114856,2024-12-31,160605
6,制造业,38.15,40550.302296,2024-09-30,160605
7,采矿业,30.32,32234.555002,2024-09-30,160605
8,交通运输、仓储和邮政业,17.65,18760.933416,2024-09-30,160605
