date,close,daily_return,cumulative_return,rolling_peak,drawdown
2022-07-25,124.41,-0.00988,0.2441,178.73,-0.3039221171599619
2022-07-26,122.96,-0.01163,0.2296,178.73,-0.31203491299725844
2022-07-27,124.08,0.0091,0.2408,178.73,-0.30576847759189835
2022-07-28,127.69,0.02909,0.2769,178.73,-0.28557041347283607
2022-07-29,127.34,-0.00273,0.2734,178.73,-0.2875286745370111
2022-08-01,128.86,0.0119,0.2886,178.73,-0.2790242264868795
2022-08-02,131.47,0.02026,0.3147,178.73,-0.26442119397974595
2022-08-03,132.19,0.00547,0.3219,178.73,-0.2603927712191574
2022-08-04,131.77,-0.00316,0.3177,178.73,-0.2627426844961673
2022-08-05,130.2,-0.01196,0.302,178.73,-0.27152688412689535
2022-08-08,127.6,-0.01992,0.276,178.73,-0.2860739663179097
2022-08-09,129.76,0.01687,0.2976,178.73,-0.2739886980361439
2022-08-10,130.19,0.00337,0.3019,178.73,-0.27158283444301456
2022-08-11,132.81,0.02008,0.3281,178.73,-0.2569238516197616
2022-08-12,134.81,0.01509,0.3481,178.73,-0.24573378839590437
2022-08-15,133.71,-0.0082,0.3371,178.73,-0.2518883231690258
2022-08-16,131.5,-0.01646,0.315,178.73,-0.2642533430313881
2022-08-17,132.39,0.00673,0.3239,178.73,-0.2592737648967717
2022-08-18,131.28,-0.00842,0.3128,178.73,-0.2654842499860124
2022-08-19,132.09,0.00621,0.3209,178.73,-0.2609522743803502
2022-08-22,130.79,-0.00985,0.3079,178.73,-0.26822581547585744
2022-08-23,129.25,-0.01174,0.2925,178.73,-0.27684216415822743
2022-08-24,129.09,-0.00129,0.2909,178.73,-0.277737369216136
2022-08-25,130.93,0.01429,0.3093,178.73,-0.26744251105018735
2022-08-26,131.61,0.00519,0.3161,178.73,-0.26363788955407585
2022-08-29,133.96,0.01784,0.3396,178.73,-0.25048956526604366
2022-08-30,131.66,-0.01714,0.3166,178.73,-0.2633581379734795
2022-08-31,129.75,-0.01458,0.2975,178.73,-0.27404464835226316
2022-09-01,129.67,-0.00054,0.2967,178.73,-0.2744922508812175
2022-09-02,133.84,0.03215,0.3384,178.73,-0.2511609690594751
2022-09-05,135.25,0.01053,0.3525,178.73,-0.2432719744866558
2022-09-06,133.26,-0.01472,0.3326,178.73,-0.2544060873943938
2022-09-07,133.22,-0.00035,0.3322,178.73,-0.2546298886588709
2022-09-08,133.74,0.00395,0.3374,178.73,-0.25172047222066796
2022-09-09,132.74,-0.0075,0.3274,178.73,-0.25731550383259655
2022-09-12,134.02,0.00964,0.3402,178.73,-0.25015386336932793
2022-09-13,133.82,-0.00152,0.3382,178.73,-0.25127286969171375
2022-09-14,133.34,-0.00359,0.3334,178.73,-0.2539584848654394
2022-09-15,135.87,0.01902,0.3587,178.73,-0.23980305488726003
2022-09-16,132.61,-0.02404,0.3261,178.73,-0.25804285794214726
2022-09-19,130.86,-0.0132,0.3086,178.73,-0.26783416326302234
2022-09-20,129.4,-0.0111,0.294,178.73,-0.2760029094164381
2022-09-21,127.91,-0.01154,0.2791,178.73,-0.2843395065182118
2022-09-22,126.65,-0.00982,0.2665,178.73,-0.2913892463492418
2022-09-23,127.65,0.00783,0.2765,178.73,-0.2857942147373132
2022-09-26,129.77,0.01665,0.2977,178.73,-0.2739327477200245
2022-09-27,131.59,0.01403,0.3159,178.73,-0.2637497901863145
2022-09-28,129.75,-0.01403,0.2975,178.73,-0.27404464835226316
2022-09-29,129.64,-0.00081,0.2964,178.73,-0.2746601018295754
2022-09-30,130.59,0.00731,0.3059,178.73,-0.2693448217982431
2022-10-03,131.14,0.00423,0.3114,178.73,-0.2662675544116825
2022-10-04,133.72,0.01968,0.3372,178.73,-0.2518323728529066
2022-10-05,132.51,-0.00904,0.3251,178.73,-0.25860236110334023
2022-10-06,132.91,0.00302,0.3291,178.73,-0.25636434845856876
2022-10-07,132.25,-0.00495,0.3225,178.73,-0.2600570693224416
2022-10-10,132.83,0.00439,0.3283,178.73,-0.25681195098752296
2022-10-11,130.86,-0.01489,0.3086,178.73,-0.26783416326302234
2022-10-12,129.19,-0.01272,0.2919,178.73,-0.27717786605494316
2022-10-13,127.92,-0.00984,0.2792,178.73,-0.2842835562020925
2022-10-14,126.97,-0.00742,0.2697,178.73,-0.2895988362334247
2022-10-17,129.92,0.02319,0.2992,178.73,-0.2730934929782354
2022-10-18,132.23,0.01779,0.3223,178.73,-0.26016896995468025
2022-10-19,131.92,-0.00233,0.3192,178.73,-0.26190342975437814
2022-10-20,132.35,0.00326,0.3235,178.73,-0.2594975661612488
2022-10-21,129.39,-0.02237,0.2939,178.73,-0.2760588597325575
2022-10-24,129.15,-0.00185,0.2915,178.73,-0.2774016673194203
2022-10-25,129.55,0.00306,0.2955,178.73,-0.2751636546746488
2022-10-26,131.79,0.01736,0.3179,178.73,-0.26263078386392885
2022-10-27,132.52,0.00549,0.3252,178.73,-0.25854641078722085
2022-10-28,133.45,0.00703,0.3345,178.73,-0.25334303138812736
2022-10-31,134.13,0.00507,0.3413,178.73,-0.24953840989201587
2022-11-01,134.75,0.00465,0.3475,178.73,-0.2460694902926201
2022-11-02,132.12,-0.0195,0.3212,178.73,-0.2607844234319923
2022-11-03,131.42,-0.00529,0.3142,178.73,-0.26470094556034246
2022-11-04,134.25,0.02156,0.3425,178.73,-0.24886700609858442
2022-11-07,135.96,0.0127,0.3596,178.73,-0.23929950204218645
2022-11-08,137.04,0.00792,0.3704,178.73,-0.23325686790130365
2022-11-09,137.27,0.00172,0.3727,178.73,-0.23197001063055997
2022-11-10,138.69,0.01031,0.3869,178.73,-0.2240250657416214
2022-11-11,136.89,-0.01295,0.3689,178.73,-0.23409612264309296
2022-11-14,133.86,-0.02216,0.3386,178.73,-0.2510490684272365
2022-11-15,133.22,-0.00479,0.3322,178.73,-0.2546298886588709
2022-11-16,134.35,0.00855,0.3435,178.73,-0.2483075029373916
2022-11-17,134.67,0.00231,0.3467,178.73,-0.24651709282157447
2022-11-18,136.75,0.01545,0.3675,178.73,-0.23487942706876289
2022-11-21,137.55,0.00585,0.3755,178.73,-0.23040340177921995
2022-11-22,137.74,0.0014,0.3774,178.73,-0.22934034577295354
2022-11-23,140.49,0.02,0.4049,178.73,-0.21395400884014984
2022-11-24,142.9,0.01717,0.429,178.73,-0.20046998265540192
2022-11-25,142.81,-0.00067,0.4281,178.73,-0.20097353550047553
2022-11-28,140.63,-0.01524,0.4063,178.73,-0.2131707044144799
2022-11-29,138.89,-0.01241,0.3889,178.73,-0.22290605941923575
2022-11-30,138.67,-0.00159,0.3867,178.73,-0.22413696637386005
2022-12-01,138.03,-0.00457,0.3803,178.73,-0.22771778660549427
2022-12-02,141.45,0.02479,0.4145,178.73,-0.2085827784926985
2022-12-05,138.11,-0.02361,0.3811,178.73,-0.2272701840765399
2022-12-06,138.09,-0.00018,0.3809,178.73,-0.22738208470877855
2022-12-07,136.06,-0.01471,0.3606,178.73,-0.23873999888099362
2022-12-08,136.39,0.00244,0.3639,178.73,-0.23689363844905728
2022-12-09,137.25,0.00629,0.3725,178.73,-0.2320819112627986
2022-12-12,136.55,-0.00512,0.3655,178.73,-0.23599843339114857
2022-12-13,137.7,0.00844,0.377,178.73,-0.22956414703743078
2022-12-14,137.4,-0.00213,0.374,178.73,-0.23124265652100925
2022-12-15,137.15,-0.00185,0.3715,178.73,-0.23264141442399142
2022-12-16,136.42,-0.00531,0.3642,178.73,-0.2367257875006994
2022-12-19,137.81,0.01019,0.3781,178.73,-0.22894869356011857
2022-12-20,138.19,0.00276,0.3819,178.73,-0.22682258154758572
2022-12-21,141.45,0.02356,0.4145,178.73,-0.2085827784926985
2022-12-22,144.16,0.01917,0.4416,178.73,-0.19342024282437192
2022-12-23,145.42,0.00878,0.4542,178.73,-0.18637050299334193
2022-12-26,140.98,-0.03056,0.4098,178.73,-0.21121244335030495
2022-12-27,138.05,-0.02077,0.3805,178.73,-0.22760588597325565
2022-12-28,140.13,0.01505,0.4013,178.73,-0.21596822022044423
2022-12-29,139.27,-0.00615,0.3927,178.73,-0.22077994740670276
2022-12-30,139.85,0.00416,0.3985,178.73,-0.21753482907178423
2023-01-02,138.67,-0.00839,0.3867,178.73,-0.22413696637386005
2023-01-03,139.82,0.00826,0.3982,178.73,-0.21770268002014212
2023-01-04,141.87,0.01464,0.4187,178.73,-0.2062328652156884
2023-01-05,139.48,-0.01679,0.3948,178.73,-0.21960499076819787
2023-01-06,137.94,-0.01105,0.3794,178.73,-0.22822133945056786
2023-01-09,134.72,-0.02337,0.3472,178.73,-0.24623734124097799
2023-01-10,135.28,0.00413,0.3528,178.73,-0.24310412353829794
2023-01-11,132.11,-0.0234,0.3211,178.73,-0.26084037374811153
2023-01-12,131.51,-0.00456,0.3151,178.73,-0.2641973927152689
2023-01-13,132.6,0.00828,0.326,178.73,-0.25809880825826664
2023-01-16,136.65,0.03059,0.3665,178.73,-0.2354389302299557
2023-01-17,137.49,0.00609,0.3749,178.73,-0.23073910367593567
2023-01-18,140.09,0.01892,0.4009,178.73,-0.21619202148492134
2023-01-19,140.72,0.00451,0.4072,178.73,-0.21266715156940633
2023-01-20,141.46,0.00523,0.4146,178.73,-0.2085268281765791
2023-01-23,141.13,-0.00231,0.4113,178.73,-0.21037318860851562
2023-01-24,140.45,-0.00481,0.4045,178.73,-0.2141778101046271
2023-01-25,142.95,0.01778,0.4295,178.73,-0.2001902310748056
2023-01-26,143.83,0.00618,0.4383,178.73,-0.1952666032563083
2023-01-27,144.64,0.00563,0.4464,178.73,-0.19073462765064625
2023-01-30,143.47,-0.00807,0.4347,178.73,-0.19728081463660266
2023-01-31,142.86,-0.00425,0.4286,178.73,-0.20069378391987902
2023-02-01,147.25,0.03073,0.4725,178.73,-0.1761315951435125
2023-02-02,147.22,-0.00023,0.4722,178.73,-0.17629944609187037
2023-02-03,150.16,0.01998,0.5016,178.73,-0.1598500531528003
2023-02-06,149.14,-0.00679,0.4914,178.73,-0.16555698539696753
2023-02-07,150.99,0.01237,0.5099,178.73,-0.15520617691489946
2023-02-08,151.73,0.00495,0.5173,178.73,-0.1510658535220724
2023-02-09,150.96,-0.0051,0.5096,178.73,-0.15537402786325732
2023-02-10,152.49,0.01015,0.5249,178.73,-0.14681362949700655
2023-02-13,149.19,-0.02163,0.4919,178.73,-0.16527723381637102
2023-02-14,150.55,0.00908,0.5055,178.73,-0.15766799082414804
2023-02-15,152.38,0.01216,0.5238,178.73,-0.14742908297431878
2023-02-16,153.1,0.00471,0.531,178.73,-0.14340066021373019
2023-02-17,156.12,0.01976,0.5612,178.73,-0.12650366474570574
2023-02-20,156.09,-0.00024,0.5609,178.73,-0.1266715156940636
2023-02-21,155.86,-0.00141,0.5586,178.73,-0.12795837296480714
2023-02-22,156.78,0.0059,0.5678,178.73,-0.12281094388183288
2023-02-23,158.87,0.01333,0.5887,178.73,-0.11111732781290207
2023-02-24,160.31,0.00901,0.6031,178.73,-0.10306048229172489
2023-02-27,159.9,-0.00254,0.599,178.73,-0.1053544452526156
2023-02-28,157.71,-0.01368,0.5771,178.73,-0.11760756448273924
2023-03-01,159.35,0.01037,0.5935,178.73,-0.10843171263917639
2023-03-02,157.64,-0.0107,0.5764,178.73,-0.11799921669557435
2023-03-03,155.89,-0.01111,0.5589,178.73,-0.12779052201644941
2023-03-06,154.53,-0.00874,0.5453,178.73,-0.13539976500867223
2023-03-07,154.77,0.00159,0.5477,178.73,-0.13405695742180931
2023-03-08,153.1,-0.0108,0.531,178.73,-0.14340066021373019
2023-03-09,150.7,-0.01572,0.507,178.73,-0.1568287360823589
2023-03-10,149.37,-0.0088,0.4937,178.73,-0.16427012812622385
2023-03-13,149.08,-0.00191,0.4908,178.73,-0.1658926872936831
2023-03-14,150.18,0.00734,0.5018,178.73,-0.15973815252056164
2023-03-15,150.44,0.00173,0.5044,178.73,-0.15828344430146027
2023-03-16,148.19,-0.01492,0.4819,178.73,-0.17087226542829964
2023-03-17,148.8,0.00407,0.488,178.73,-0.1674592961450231
2023-03-20,149.6,0.00543,0.496,178.73,-0.1629832708554803
2023-03-21,148.73,-0.00585,0.4873,178.73,-0.16785094835785824
2023-03-22,147.12,-0.0108,0.4712,178.73,-0.1768589492530632
2023-03-23,145.53,-0.0108,0.4553,178.73,-0.18575504951602972
2023-03-24,144.52,-0.00696,0.4452,178.73,-0.19140603144407756
2023-03-27,149.27,0.03286,0.4927,178.73,-0.16482963128741668
2023-03-28,147.46,-0.01214,0.4746,178.73,-0.17495663850500745
2023-03-29,148.14,0.00461,0.4814,178.73,-0.17115201700889612
2023-03-30,146.71,-0.0096,0.4671,178.73,-0.1791529122139539
2023-03-31,145.75,-0.00659,0.4575,178.73,-0.18452414256140542
2023-04-03,144.36,-0.00949,0.4436,178.73,-0.1923012365019861
2023-04-04,146.15,0.01237,0.4615,178.73,-0.18228612991663395
2023-04-05,147.06,0.00625,0.4706,178.73,-0.17719465114977895
2023-04-06,146.9,-0.00113,0.469,178.73,-0.1780898562076875
2023-04-07,148.08,0.00804,0.4808,178.73,-0.1714877189056117
2023-04-10,149.79,0.01153,0.4979,178.73,-0.1619202148492139
2023-04-11,148.05,-0.01159,0.4805,178.73,-0.17165556985396957
2023-04-12,149.34,0.00869,0.4934,178.73,-0.1644379790745817
2023-04-13,147.89,-0.00966,0.4789,178.73,-0.17255077491187829
2023-04-14,149.8,0.0129,0.498,178.73,-0.1618642645330945
2023-04-17,151.52,0.01148,0.5152,178.73,-0.1522408101605773
2023-04-18,152.52,0.0066,0.5252,178.73,-0.1466457785486487
2023-04-19,152.17,-0.00229,0.5217,178.73,-0.14860403961282384
2023-04-20,151.13,-0.00688,0.5113,178.73,-0.15442287248922953
2023-04-21,150.66,-0.00307,0.5066,178.73,-0.15705253734683597
2023-04-24,152.46,0.0119,0.5246,178.73,-0.1469814804453644
2023-04-25,151.06,-0.00914,0.5106,178.73,-0.1548145247020645
2023-04-26,151.28,0.00147,0.5128,178.73,-0.15358361774744023
2023-04-27,147.56,-0.02459,0.4756,178.73,-0.17439713534381462
2023-04-28,148.23,0.00453,0.4823,178.73,-0.17064846416382254
2023-05-01,146.12,-0.01427,0.4612,178.73,-0.18245398086499182
2023-05-02,143.43,-0.01836,0.4343,178.73,-0.19750461590107976
2023-05-03,144.62,0.00827,0.4462,178.73,-0.19084652828288473
2023-05-04,145.17,0.0038,0.4517,178.73,-0.1877692608963241
2023-05-05,144.34,-0.00568,0.4434,178.73,-0.19241313713422475
2023-05-08,143.82,-0.00363,0.4382,178.73,-0.19532255357242767
2023-05-09,148.66,0.03368,0.4866,178.73,-0.1682426005706932
2023-05-10,148.36,-0.00207,0.4836,178.73,-0.16992111005427168
2023-05-11,148.04,-0.00217,0.4804,178.73,-0.17171152017008895
2023-05-12,149.55,0.01021,0.4955,178.73,-0.16326302243607665
2023-05-15,149.85,0.00201,0.4985,178.73,-0.16158451295249818
2023-05-16,152.11,0.01507,0.5211,178.73,-0.1489397415095394
2023-05-17,152.83,0.00477,0.5283,178.73,-0.1449113187489508
2023-05-18,154.63,0.01179,0.5463,178.73,-0.1348402618474794
2023-05-19,155.74,0.00718,0.5574,178.73,-0.12862977675823858
2023-05-22,157.32,0.01011,0.5732,178.73,-0.11978962681139148
2023-05-23,157.34,0.00013,0.5734,178.73,-0.11967772617915284
2023-05-24,157.96,0.00398,0.5796,178.73,-0.11620880657975709
2023-05-25,157.46,-0.00318,0.5746,178.73,-0.11900632238572138
2023-05-26,158.96,0.00951,0.5896,178.73,-0.11061377496782847
2023-05-29,155.98,-0.01877,0.5598,178.73,-0.12728696917137583
2023-05-30,157.74,0.01128,0.5774,178.73,-0.11743971353438137
2023-05-31,160.14,0.01522,0.6014,178.73,-0.10401163766575283
2023-06-01,161.98,0.01151,0.6198,178.73,-0.09371677949980418
2023-06-02,161.86,-0.00076,0.6186,178.73,-0.09438818329323548
2023-06-05,163.16,0.00808,0.6316,178.73,-0.08711464219772838
2023-06-06,161.45,-0.01051,0.6145,178.73,-0.09668214625412634
2023-06-07,163.53,0.01289,0.6353,178.73,-0.08504448050131477
2023-06-08,161.05,-0.01519,0.6105,178.73,-0.09892015889889766
2023-06-09,162.55,0.00936,0.6255,178.73,-0.09052761148100476
2023-06-12,163.93,0.00847,0.6393,178.73,-0.0828064678565433
2023-06-13,165.02,0.00665,0.6502,178.73,-0.0767078833995411
2023-06-14,164.07,-0.00573,0.6407,178.73,-0.08202316343087337
2023-06-15,166.01,0.01177,0.6601,178.73,-0.07116880210373189
2023-06-16,161.71,-0.02589,0.6171,178.73,-0.0952274380350248
2023-06-19,163.65,0.01202,0.6365,178.73,-0.08437307670788331
2023-06-20,164.23,0.00353,0.6423,178.73,-0.08112795837296481
2023-06-21,166.85,0.01599,0.6685,178.73,-0.06646897554971183
2023-06-22,167.46,0.00365,0.6746,178.73,-0.0630560062664353
2023-06-23,172.05,0.0274,0.7205,178.73,-0.03737481116768298
2023-06-26,169.83,-0.01291,0.6983,178.73,-0.04979578134616448
2023-06-27,171.46,0.00959,0.7146,178.73,-0.040675879818720874
2023-06-28,169.39,-0.0121,0.6939,178.73,-0.052257595255413215
2023-06-29,169.2,-0.00108,0.692,178.73,-0.05332065126167964
2023-06-30,171.15,0.01151,0.7115,178.73,-0.04241033961841876
2023-07-03,172.83,0.00982,0.7283,178.73,-0.03301068651037866
2023-07-04,178.17,0.0309,0.7817,178.73,-0.003133217702680033
2023-07-05,177.4,-0.00435,0.774,178.73,-0.007441392043864959
2023-07-06,180.84,0.0194,0.8084,180.84,0.0
2023-07-07,180.31,-0.00294,0.8031,180.84,-0.0029307675293076814
2023-07-10,178.61,-0.00941,0.7861,180.84,-0.01233134262331337
2023-07-11,174.54,-0.02278,0.7454,180.84,-0.034837425348374314
2023-07-12,175.08,0.00311,0.7508,180.84,-0.03185136031851355
2023-07-13,173.89,-0.00681,0.7389,180.84,-0.038431762884317724
2023-07-14,176.16,0.01304,0.7616,180.84,-0.02587923025879234
2023-07-17,174.94,-0.00691,0.7494,180.84,-0.03262552532625528
2023-07-18,173.86,-0.00616,0.7386,180.84,-0.038597655385976495
2023-07-19,174.89,0.00589,0.7489,180.84,-0.03290201282902022
2023-07-20,179.38,0.02571,0.7938,180.84,-0.008073435080734395
2023-07-21,176.69,-0.01504,0.7669,180.84,-0.02294846272948466
2023-07-24,179.43,0.01551,0.7943,180.84,-0.007796947577969456
2023-07-25,181.83,0.01342,0.8183,181.83,0.0
2023-07-26,181.39,-0.00245,0.8139,181.83,-0.002419842710223979
2023-07-27,183.3,0.01054,0.833,183.3,0.0
2023-07-28,182.68,-0.00337,0.8268,183.3,-0.0033824331696672367
2023-07-31,189.1,0.03514,0.891,189.1,0.0
2023-08-01,188.94,-0.00088,0.8894,189.1,-0.0008461131676361533
2023-08-02,189.3,0.00192,0.893,189.3,0.0
2023-08-03,188.55,-0.00397,0.8855,189.3,-0.003961965134706815
2023-08-04,184.06,-0.02381,0.8406,189.3,-0.027680929741151657
2023-08-07,183.49,-0.00307,0.8349,189.3,-0.0306920232435288
2023-08-08,184.25,0.00411,0.8425,189.3,-0.026677231907025943
2023-08-09,188.4,0.02251,0.884,189.3,-0.004754358161648207
2023-08-10,189.88,0.00788,0.8988,189.88,0.0
2023-08-11,189.5,-0.002,0.895,189.88,-0.0020012639561828283
2023-08-14,189.81,0.00162,0.8981,189.88,-0.00036865388666522636
2023-08-15,190.85,0.0055,0.9085,190.85,0.0
2023-08-16,189.95,-0.00475,0.8995,190.85,-0.004715745349751143
2023-08-17,191.97,0.01064,0.9197,191.97,0.0
2023-08-18,196.64,0.02431,0.9664,196.64,0.0
2023-08-21,195.75,-0.00452,0.9575,196.64,-0.004526037428803836
2023-08-22,199.32,0.01826,0.9932,199.32,0.0
2023-08-23,202.0,0.01346,1.02,202.0,0.0
2023-08-24,203.73,0.00854,1.0373,203.73,0.0
2023-08-25,204.21,0.00237,1.0421,204.21,0.0
2023-08-28,205.37,0.00565,1.0537,205.37,0.0
2023-08-29,204.87,-0.0024,1.0487,205.37,-0.002434630179675707
2023-08-30,210.48,0.02738,1.1048,210.48,0.0
2023-08-31,208.45,-0.00967,1.0845,210.48,-0.009644621816799702
2023-09-01,212.04,0.01721,1.1204,212.04,0.0
2023-09-04,216.96,0.02322,1.1696,216.96,0.0
2023-09-05,216.11,-0.00394,1.1611,216.96,-0.003917772861356906
2023-09-06,219.92,0.01765,1.1992,219.92,0.0
2023-09-07,220.54,0.00284,1.2054,220.54,0.0
2023-09-08,220.91,0.00165,1.2091,220.91,0.0
2023-09-11,220.84,-0.00033,1.2084,220.91,-0.0003168711239871132
2023-09-12,215.83,-0.02265,1.1583,220.91,-0.022995790140781243
2023-09-13,217.71,0.00869,1.1771,220.91,-0.014485537096555107
2023-09-14,222.43,0.02168,1.2243,222.43,0.0
2023-09-15,220.33,-0.00947,1.2033,222.43,-0.009441172503709006
2023-09-18,223.2,0.01304,1.232,223.2,0.0
2023-09-19,223.09,-0.00049,1.2309,223.2,-0.0004928315412185718
2023-09-20,219.72,-0.01509,1.1972,223.2,-0.01559139784946232
2023-09-21,223.07,0.01522,1.2307,223.2,-0.0005824372759856428
2023-09-22,228.69,0.0252,1.2869,228.69,0.0
2023-09-25,226.22,-0.01077,1.2622,228.69,-0.010800647164283523
2023-09-26,227.1,0.00388,1.271,228.69,-0.006952643316279695
2023-09-27,222.53,-0.02013,1.2253,228.69,-0.02693602693602692
2023-09-28,222.56,0.00014,1.2256,228.69,-0.02680484498666315
2023-09-29,224.3,0.0078,1.243,228.69,-0.01919629192356459
2023-10-02,230.17,0.02617,1.3017,230.17,0.0
2023-10-03,235.54,0.02333,1.3554,235.54,0.0
2023-10-04,241.32,0.02457,1.4132,241.32,0.0
2023-10-05,239.66,-0.00689,1.3966,241.32,-0.0068788330847007985
2023-10-06,238.99,-0.0028,1.3899,241.32,-0.009655229570694448
2023-10-09,233.4,-0.02338,1.334,241.32,-0.03281949278965684
2023-10-10,231.16,-0.00962,1.3116,241.32,-0.04210177357865074
2023-10-11,226.46,-0.0203,1.2646,241.32,-0.0615779877341289
2023-10-12,227.83,0.00605,1.2783,241.32,-0.055900878501574595
2023-10-13,225.7,-0.00936,1.257,241.32,-0.06472733300182333
2023-10-16,222.27,-0.01522,1.2227,241.32,-0.0789408254599701
2023-10-17,221.29,-0.0044,1.2129,241.32,-0.08300182330515499
2023-10-18,217.65,-0.01643,1.1765,241.32,-0.09808552958726996
2023-10-19,218.79,0.00523,1.1879,241.32,-0.0933615116857285
2023-10-20,219.86,0.00487,1.1986,241.32,-0.08892756505884294
2023-10-23,219.01,-0.00383,1.1901,241.32,-0.09244985910823804
2023-10-24,216.86,-0.00984,1.1686,241.32,-0.10135919111553117
2023-10-25,212.81,-0.01867,1.1281,241.32,-0.1181418862920603
2023-10-26,214.68,0.0088,1.1468,241.32,-0.1103928393833913
2023-10-27,215.56,0.00407,1.1556,241.32,-0.10674622907342944
2023-10-30,217.17,0.00748,1.1717,241.32,-0.10007458975634015
2023-10-31,216.37,-0.00369,1.1637,241.32,-0.10338969003812361
2023-11-01,215.85,-0.00241,1.1585,241.32,-0.10554450522128295
2023-11-02,220.52,0.02166,1.2052,241.32,-0.08619260732637156
2023-11-03,218.77,-0.00796,1.1877,241.32,-0.09344438919277301
2023-11-06,217.94,-0.00378,1.1794,241.32,-0.09688380573512347
2023-11-07,220.45,0.01154,1.2045,241.32,-0.08648267860102771
2023-11-08,221.59,0.00514,1.2159,241.32,-0.08175866069948612
2023-11-09,215.18,-0.02893,1.1518,241.32,-0.1083209017072766
2023-11-10,210.07,-0.02372,1.1007,241.32,-0.1294961047571689
2023-11-13,208.22,-0.00883,1.0822,241.32,-0.13716227415879328
2023-11-14,211.12,0.01395,1.1112,241.32,-0.12514503563732798
2023-11-15,213.33,0.01049,1.1333,241.32,-0.11598707110890097
2023-11-16,215.1,0.00828,1.151,241.32,-0.10865241173545499
2023-11-17,217.22,0.00985,1.1722,241.32,-0.09986739598872864
2023-11-20,214.33,-0.0133,1.1433,241.32,-0.11184319575667157
2023-11-21,216.36,0.00947,1.1636,241.32,-0.10343112879164587
2023-11-22,213.63,-0.01261,1.1363,241.32,-0.11474390850323221
2023-11-23,216.73,0.01449,1.1673,241.32,-0.10189789491132109
2023-11-24,215.29,-0.00665,1.1529,241.32,-0.10786507541853142
2023-11-27,216.33,0.00483,1.1633,241.32,-0.10355544505221276
2023-11-28,210.61,-0.02643,1.1061,241.32,-0.12725841206696495
2023-11-29,206.65,-0.01881,1.0665,241.32,-0.14366815846179343
2023-11-30,210.07,0.01656,1.1007,241.32,-0.1294961047571689
2023-12-01,212.33,0.01078,1.1233,241.32,-0.12013094646113037
2023-12-04,208.74,-0.01691,1.0874,241.32,-0.13500745897563396
2023-12-05,212.79,0.01939,1.1279,241.32,-0.11822476379910493
2023-12-06,209.59,-0.01507,1.0959,241.32,-0.131485164926239
2023-12-07,209.8,0.00104,1.098,241.32,-0.13061495110227078
2023-12-08,208.5,-0.00621,1.085,241.32,-0.13600198906016905
2023-12-11,205.87,-0.01264,1.0587,241.32,-0.14690038123653237
2023-12-12,209.51,0.01769,1.0951,241.32,-0.13181667495441737
2023-12-13,214.78,0.02518,1.1478,241.32,-0.10997845184816837
2023-12-14,215.5,0.00333,1.155,241.32,-0.10699486159456321
2023-12-15,220.43,0.02288,1.2043,241.32,-0.08656555610807222
2023-12-18,219.69,-0.00333,1.1969,241.32,-0.08963202386872202
2023-12-19,220.2,0.00232,1.202,241.32,-0.08751864743908505
2023-12-20,220.79,0.00266,1.2079,241.32,-0.08507376098126969
2023-12-21,217.25,-0.01602,1.1725,241.32,-0.09974307972816175
2023-12-22,218.99,0.00799,1.1899,241.32,-0.09253273661528255
2023-12-25,221.41,0.01104,1.2141,241.32,-0.08250455826288744
2023-12-26,221.01,-0.00177,1.2101,241.32,-0.08416210840377923
2023-12-27,215.76,-0.02378,1.1576,241.32,-0.10591745400298361
2023-12-28,217.07,0.00608,1.1707,241.32,-0.10048897729156307
2023-12-29,212.47,-0.02122,1.1247,241.32,-0.11955080391181831
2024-01-01,210.13,-0.01101,1.1013,241.32,-0.12924747223603514
2024-01-02,210.68,0.00266,1.1068,241.32,-0.12696834079230893
2024-01-03,208.49,-0.01041,1.0849,241.32,-0.1360434278136913
2024-01-04,209.41,0.00443,1.0941,241.32,-0.1322310624896403
2024-01-05,208.88,-0.00253,1.0888,241.32,-0.13442731642632189
2024-01-08,204.1,-0.02289,1.041,241.32,-0.15423504060997845
2024-01-09,204.75,0.00319,1.0475,241.32,-0.15154152163102932
2024-01-10,206.65,0.00926,1.0665,241.32,-0.14366815846179343
2024-01-11,209.84,0.01543,1.0984,241.32,-0.13044919608818162
2024-01-12,208.88,-0.00457,1.0888,241.32,-0.13442731642632189
2024-01-15,208.85,-0.00014,1.0885,241.32,-0.13455163268688877
2024-01-16,204.48,-0.02093,1.0448,241.32,-0.1526603679761313
2024-01-17,210.46,0.02924,1.1046,241.32,-0.12787999336979938
2024-01-18,215.21,0.02257,1.1521,241.32,-0.10819658544670971
2024-01-19,215.27,0.00029,1.1527,241.32,-0.10794795292557594
2024-01-22,215.04,-0.00106,1.1504,241.32,-0.10890104425658877
2024-01-23,206.07,-0.04174,1.0607,241.32,-0.14607160616608653
2024-01-24,209.31,0.01576,1.0931,241.32,-0.13264545002486322
2024-01-25,211.18,0.00891,1.1118,241.32,-0.12489640311619421
2024-01-26,213.83,0.01254,1.1383,241.32,-0.11391513343278627
2024-01-29,212.73,-0.00513,1.1273,241.32,-0.1184733963202387
2024-01-30,211.44,-0.00606,1.1144,241.32,-0.1238189955246146
2024-01-31,207.81,-0.01716,1.0781,241.32,-0.1388612630532073
2024-02-01,210.31,0.01203,1.1031,241.32,-0.12850157467263382
