fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter,report_type,data_source,hold_ratio_flag
519672,2020-06-30,2475,立讯精密,7.9,135.0,6932.25,2020,2,半年报,akshare,
519672,2020-06-30,2555,三七互娱,3.84,72.0,3369.6,2020,2,半年报,akshare,
519672,2020-06-30,2624,完美世界,3.45,52.57,3030.13,2020,2,半年报,akshare,
519672,2020-06-30,2695,煌上煌,0.53,18.55,467.89,2020,2,半年报,akshare,
519672,2020-09-30,2475,立讯精密,7.28,153.37,8762.03,2020,3,季报,akshare,
519672,2020-12-31,1,平安银行,7.19,442.23,8552.79,2020,4,年报,akshare,
519672,2020-12-31,560,我爱我家,1.95,570.0,2314.2,2020,4,年报,akshare,
519672,2020-12-31,651,格力电器,1.51,29.0,1796.26,2020,4,年报,akshare,
519672,2020-12-31,725,京东方A,1.85,367.67,2206.02,2020,4,年报,akshare,
519672,2020-12-31,888,峨眉山A,0.0,0.09,0.53,2020,4,年报,akshare,
519672,2020-12-31,2142,宁波银行,1.54,51.98,1836.85,2020,4,年报,akshare,
519672,2020-12-31,2475,立讯精密,7.72,163.56,9178.99,2020,4,年报,akshare,
519672,2020-12-31,3026,中晶科技,0.0,0.05,2.17,2020,4,年报,akshare,
519672,2020-12-31,3028,振邦智能,0.0,0.04,1.8,2020,4,年报,akshare,
519672,2020-12-31,3029,吉大正元,0.0,0.07,1.87,2020,4,年报,akshare,
519672,2020-12-31,3030,祖名股份,0.0,0.05,0.73,2020,4,年报,akshare,
519672,2020-12-31,3031,中瓷电子,0.0,0.04,0.59,2020,4,年报,akshare,
519672,2021-03-31,1,平安银行,9.1,377.69,8312.96,2021,1,季报,akshare,
519672,2021-03-31,2475,立讯精密,4.93,133.08,4502.1,2021,1,季报,akshare,
519672,2021-03-31,3022,联泓新科,4.17,122.38,3803.57,2021,1,季报,akshare,
519672,2021-06-30,1,平安银行,7.53,345.39,7812.72,2021,2,半年报,akshare,
519672,2021-06-30,9,中国宝安,2.03,115.0,2101.05,2021,2,半年报,akshare,
519672,2021-06-30,888,峨眉山A,0.0,0.09,0.57,2021,2,半年报,akshare,
519672,2021-06-30,1208,华菱线缆,0.0,0.18,1.36,2021,2,半年报,akshare,
519672,2021-06-30,2142,宁波银行,1.91,50.92,1984.35,2021,2,半年报,akshare,
519672,2021-06-30,2460,赣锋锂业,4.5,38.51,4663.18,2021,2,半年报,akshare,
519672,2021-06-30,2475,立讯精密,6.12,138.0,6348.0,2021,2,半年报,akshare,
519672,2021-06-30,2594,比亚迪,2.89,11.96,3001.96,2021,2,半年报,akshare,
519672,2021-06-30,2812,恩捷股份,5.63,24.96,5843.84,2021,2,半年报,akshare,
519672,2021-06-30,3022,联泓新科,4.33,146.4,4494.48,2021,2,半年报,akshare,
519672,2021-09-30,2460,赣锋锂业,3.69,24.0,3910.56,2021,3,季报,akshare,
519672,2021-09-30,2812,恩捷股份,6.85,25.89,7253.15,2021,3,季报,akshare,
519672,2021-09-30,3022,联泓新科,7.4,143.0,7840.69,2021,3,季报,akshare,
519672,2021-12-31,776,广发证券,2.97,122.97,3023.83,2021,4,年报,akshare,
519672,2021-12-31,888,峨眉山A,0.0,0.09,0.59,2021,4,年报,akshare,
519672,2021-12-31,1234,泰慕士,0.0,0.03,0.55,2021,4,年报,akshare,
519672,2021-12-31,1296,长江材料,0.0,0.03,1.84,2021,4,年报,akshare,
519672,2021-12-31,2006,精工科技,3.45,131.0,3521.28,2021,4,年报,akshare,
519672,2021-12-31,2371,北方华创,0.48,1.4,485.83,2021,4,年报,akshare,
519672,2021-12-31,2594,比亚迪,2.75,10.45,2801.85,2021,4,年报,akshare,
519672,2021-12-31,2709,天赐材料,2.54,22.6,2591.09,2021,4,年报,akshare,
519672,2021-12-31,2812,恩捷股份,7.26,29.54,7397.57,2021,4,年报,akshare,
519672,2021-12-31,3022,联泓新科,4.15,116.0,4227.04,2021,4,年报,akshare,
519672,2022-03-31,2459,晶澳科技,4.97,52.0,4091.36,2022,1,季报,akshare,
519672,2022-03-31,2812,恩捷股份,8.12,30.39,6686.46,2022,1,季报,akshare,
519672,2022-06-30,776,广发证券,1.52,78.0,1458.6,2022,2,半年报,akshare,
519672,2022-06-30,888,峨眉山A,0.0,0.09,0.81,2022,2,半年报,akshare,
519672,2022-06-30,2006,精工科技,3.47,112.0,3329.76,2022,2,半年报,akshare,
519672,2022-06-30,2459,晶澳科技,5.61,68.1,5372.77,2022,2,半年报,akshare,
519672,2022-06-30,2738,中矿资源,3.46,35.8,3315.81,2022,2,半年报,akshare,
519672,2022-06-30,2812,恩捷股份,7.43,28.42,7118.54,2022,2,半年报,akshare,
519672,2022-09-30,2459,晶澳科技,6.75,100.0,6403.74,2022,3,季报,akshare,
519672,2022-09-30,2738,中矿资源,4.95,51.0,4692.0,2022,3,季报,akshare,
519672,2022-09-30,2812,恩捷股份,5.88,32.0,5571.84,2022,3,季报,akshare,
519672,2022-12-31,776,广发证券,1.6,77.48,1200.17,2022,4,年报,akshare,
519672,2022-12-31,888,峨眉山A,0.0,0.09,0.84,2022,4,年报,akshare,
519672,2022-12-31,1269,欧晶科技,3.56,26.95,2674.97,2022,4,年报,akshare,
519672,2022-12-31,1301,尚太科技,0.01,0.12,6.87,2022,4,年报,akshare,
519672,2022-12-31,2006,精工科技,3.19,95.89,2397.25,2022,4,年报,akshare,
519672,2022-12-31,2129,TCL中环,3.32,66.25,2494.98,2022,4,年报,akshare,
519672,2022-12-31,2459,晶澳科技,9.15,114.29,6867.69,2022,4,年报,akshare,
519672,2022-12-31,2812,恩捷股份,2.04,11.68,1533.28,2022,4,年报,akshare,
519672,2023-03-31,1269,欧晶科技,4.47,23.05,2865.69,2023,1,季报,akshare,
519672,2023-03-31,2459,晶澳科技,8.96,100.32,5752.35,2023,1,季报,akshare,
519672,2023-06-30,888,峨眉山A,0.0,0.09,1.02,2023,2,半年报,akshare,
519672,2023-06-30,1269,欧晶科技,4.01,30.27,2226.08,2023,2,半年报,akshare,
519672,2023-06-30,1282,三联锻造,0.0,0.01,0.35,2023,2,半年报,akshare,
519672,2023-06-30,1324,长青科技,0.0,0.11,2.38,2023,2,半年报,akshare,
519672,2023-06-30,1328,登康口腔,0.0,0.01,0.43,2023,2,半年报,akshare,
519672,2023-06-30,1380,华纬科技,0.0,0.02,0.52,2023,2,半年报,akshare,
519672,2023-06-30,2129,TCL中环,2.49,41.55,1379.46,2023,2,半年报,akshare,
519672,2023-06-30,2410,广联达,1.46,25.0,812.25,2023,2,半年报,akshare,
519672,2023-06-30,2459,晶澳科技,8.12,108.0,4503.6,2023,2,半年报,akshare,
519672,2023-06-30,2850,科达利,4.17,17.5,2314.38,2023,2,半年报,akshare,
519672,2023-12-31,34,神州数码,1.1,15.0,448.65,2023,4,年报,akshare,
519672,2023-12-31,625,长安汽车,3.96,96.0,1615.68,2023,4,年报,akshare,
519672,2023-12-31,888,峨眉山A,0.0,0.09,0.79,2023,4,年报,akshare,
519672,2023-12-31,1239,永达股份,0.0,0.02,0.41,2023,4,年报,akshare,
519672,2023-12-31,1326,联域股份,0.0,0.01,0.51,2023,4,年报,akshare,
519672,2023-12-31,1378,德冠新材,0.0,0.02,0.9,2023,4,年报,akshare,
519672,2023-12-31,2156,通富微电,4.0,70.52,1630.42,2023,4,年报,akshare,
519672,2023-12-31,2463,沪电股份,2.55,47.0,1039.64,2023,4,年报,akshare,
519672,2023-12-31,2466,天齐锂业,2.89,21.15,1179.96,2023,4,年报,akshare,
519672,2023-12-31,2475,立讯精密,3.38,40.0,1378.0,2023,4,年报,akshare,
519672,2023-12-31,2675,东诚药业,1.12,25.0,458.25,2023,4,年报,akshare,
519672,2024-03-31,2371,北方华创,4.92,6.2,1894.72,2024,1,季报,akshare,
519672,2024-03-31,2475,立讯精密,3.97,52.0,1529.32,2024,1,季报,akshare,
519672,2024-03-31,2594,比亚迪,4.49,8.5,1726.01,2024,1,季报,akshare,
519672,2024-06-30,100,TCL科技,2.02,169.0,730.08,2024,2,半年报,akshare,
519672,2024-06-30,625,长安汽车,1.84,49.52,665.05,2024,2,半年报,akshare,
519672,2024-06-30,888,峨眉山A,0.0,0.09,0.97,2024,2,半年报,akshare,
519672,2024-06-30,1359,平安电工,0.0,0.02,0.38,2024,2,半年报,akshare,
519672,2024-06-30,1379,腾达科技,0.0,0.02,0.29,2024,2,半年报,akshare,
519672,2024-06-30,1387,雪祺电气,0.0,0.02,0.26,2024,2,半年报,akshare,
519672,2024-06-30,1389,广合科技,0.01,0.04,1.82,2024,2,半年报,akshare,
519672,2024-06-30,2371,北方华创,5.68,6.42,2053.69,2024,2,半年报,akshare,
519672,2024-06-30,2475,立讯精密,5.22,48.0,1886.88,2024,2,半年报,akshare,
519672,2024-06-30,2594,比亚迪,5.88,8.5,2127.13,2024,2,半年报,akshare,
519672,2024-06-30,2897,意华股份,0.52,5.0,188.3,2024,2,半年报,akshare,
519672,2024-06-30,2920,德赛西威,0.24,1.0,87.09,2024,2,半年报,akshare,
519672,2024-09-30,2371,北方华创,6.8,8.13,2975.42,2024,3,季报,akshare,
519672,2024-09-30,2475,立讯精密,4.77,48.0,2086.08,2024,3,季报,akshare,
519672,2024-09-30,2594,比亚迪,5.97,8.5,2612.14,2024,3,季报,akshare,
519672,2024-12-31,888,峨眉山A,0.0,0.09,1.17,2024,4,年报,akshare,
519672,2024-12-31,921,海信家电,1.85,27.51,795.04,2024,4,年报,akshare,
519672,2024-12-31,1279,强邦新材,0.0,0.03,0.94,2024,4,年报,akshare,
519672,2024-12-31,1391,国货航,0.0,0.24,2.14,2024,4,年报,akshare,
519672,2024-12-31,2241,歌尔股份,1.26,20.93,540.2,2024,4,年报,akshare,
519672,2024-12-31,2371,北方华创,6.08,6.68,2611.88,2024,4,年报,akshare,
519672,2024-12-31,2463,沪电股份,1.69,18.28,724.8,2024,4,年报,akshare,
519672,2024-12-31,2475,立讯精密,2.98,31.45,1281.9,2024,4,年报,akshare,
519672,2024-12-31,2517,恺英网络,1.08,34.0,462.74,2024,4,年报,akshare,
519672,2024-12-31,2594,比亚迪,4.54,6.9,1950.35,2024,4,年报,akshare,
519672,2025-03-31,2371,北方华创,5.4,5.31,2208.96,2025,1,季报,akshare,
519672,2025-03-31,2594,比亚迪,5.94,6.48,2429.35,2025,1,季报,akshare,
519672,2025-06-30,888,峨眉山A,0.0,0.09,1.25,2025,2,半年报,akshare,
519672,2025-06-30,1335,信凯科技,0.0,0.01,0.29,2025,2,半年报,akshare,
519672,2025-06-30,1356,富岭股份,0.0,0.07,1.02,2025,2,半年报,akshare,
519672,2025-06-30,1382,新亚电缆,0.0,0.04,0.73,2025,2,半年报,akshare,
519672,2025-06-30,1388,信通电子,0.0,0.09,1.54,2025,2,半年报,akshare,
519672,2025-06-30,1390,古麒绒材,0.0,0.02,0.38,2025,2,半年报,akshare,
519672,2025-06-30,1391,国货航,0.0,0.24,1.62,2025,2,半年报,akshare,
519672,2025-06-30,1395,亚联机械,0.0,0.01,0.38,2025,2,半年报,akshare,
519672,2025-06-30,2241,歌尔股份,1.2,19.62,457.54,2025,2,半年报,akshare,
519672,2025-06-30,2371,北方华创,4.07,3.52,1556.58,2025,2,半年报,akshare,
519672,2025-06-30,2475,立讯精密,2.76,30.46,1056.66,2025,2,半年报,akshare,
519672,2025-06-30,2517,恺英网络,2.48,49.18,949.67,2025,2,半年报,akshare,
519672,2025-06-30,2594,比亚迪,2.96,3.41,1131.81,2025,2,半年报,akshare,
519672,2025-06-30,2851,麦格米特,2.49,19.0,952.66,2025,2,半年报,akshare,
519672,2025-12-31,888,峨眉山A,0.0,0.09,1.17,2025,4,年报,akshare,
519672,2025-12-31,1221,悍高集团,0.0,0.02,0.91,2025,4,年报,akshare,
519672,2025-12-31,1233,海安集团,0.0,0.03,1.48,2025,4,年报,akshare,
519672,2025-12-31,1280,中国铀业,0.02,0.11,6.57,2025,4,年报,akshare,
519672,2025-12-31,1285,瑞立科密,0.0,0.01,0.59,2025,4,年报,akshare,
519672,2025-12-31,1369,双欣材料,0.0,0.05,0.76,2025,4,年报,akshare,
519672,2025-12-31,1388,信通电子,0.0,0.01,0.4,2025,4,年报,akshare,
519672,2025-12-31,1396,誉帆科技,0.0,0.01,0.28,2025,4,年报,akshare,
519672,2025-12-31,2049,紫光国微,0.96,4.85,382.23,2025,4,年报,akshare,
519672,2025-12-31,2371,北方华创,5.02,4.35,1997.0,2025,4,年报,akshare,
519672,2025-12-31,2602,世纪华通,2.27,53.0,904.18,2025,4,年报,akshare,
519672,2026-03-31,2371,北方华创,5.04,3.88,1734.36,2026,1,季报,akshare,
519672,2026-06-30,2371,北方华创,6.93,3.45,3051.73,2026,2,半年报,akshare,
519674,2018-06-30,888,峨眉山A,0.0,0.09,0.78,2018,2,半年报,legacy,
519674,2018-06-30,963,华东医药,3.36,11.15,538.04,2018,2,半年报,legacy,
519674,2018-06-30,2050,三花智控,4.62,39.24,739.64,2018,2,半年报,legacy,
519674,2018-06-30,2410,广联达,4.09,23.6,654.43,2018,2,半年报,legacy,
519674,2018-06-30,2466,天齐锂业,1.03,3.32,164.64,2018,2,半年报,legacy,
519674,2018-12-31,63,中兴通讯,5.31,33.5,656.27,2018,4,年报,legacy,
519674,2018-12-31,681,视觉中国,1.7,9.0,209.88,2018,4,年报,legacy,
519674,2018-12-31,888,峨眉山A,0.0,0.09,0.50,2018,4,年报,legacy,
519674,2018-12-31,2153,石基信息,1.68,8.0,207.68,2018,4,年报,legacy,
519674,2018-12-31,2230,科大讯飞,1.99,10.0,246.40,2018,4,年报,legacy,
519674,2018-12-31,2281,光迅科技,5.06,23.3,625.84,2018,4,年报,legacy,
519674,2018-12-31,2410,广联达,7.32,43.5,905.24,2018,4,年报,legacy,
519674,2018-12-31,2792,通宇通讯,4.09,16.5,505.21,2018,4,年报,legacy,
519674,2018-12-31,2796,世嘉科技,2.1,7.5,259.80,2018,4,年报,legacy,
519674,2018-12-31,2916,深南电路,1.04,1.6,128.27,2018,4,年报,legacy,
519674,2019-06-30,63,中兴通讯,7.43,40.0,1301.20,2019,2,半年报,legacy,
519674,2019-06-30,66,中国长城,2.05,34.99,359.70,2019,2,半年报,legacy,
519674,2019-06-30,725,京东方A,7.27,370.0,1272.80,2019,2,半年报,legacy,
519674,2019-06-30,888,峨眉山A,0.0,0.09,0.53,2019,2,半年报,legacy,
519674,2019-06-30,977,浪潮信息,1.36,10.0,238.60,2019,2,半年报,legacy,
519674,2019-06-30,2230,科大讯飞,7.21,38.0,1263.12,2019,2,半年报,legacy,
519674,2019-06-30,2368,太极股份,5.19,30.0,909.00,2019,2,半年报,legacy,
519674,2019-06-30,2371,北方华创,7.12,18.0,1246.50,2019,2,半年报,legacy,
519674,2019-06-30,2410,广联达,8.83,47.0,1545.83,2019,2,半年报,legacy,
519674,2019-06-30,2916,深南电路,1.11,1.9,193.65,2019,2,半年报,legacy,
519674,2019-12-31,725,京东方A,7.4,3235.14,14687.54,2019,4,年报,legacy,
519674,2019-12-31,888,峨眉山A,0.0,0.09,0.58,2019,4,年报,legacy,
519674,2019-12-31,2156,通富微电,7.89,952.99,15676.63,2019,4,年报,legacy,
519674,2019-12-31,2185,华天科技,1.35,360.0,2689.18,2019,4,年报,legacy,
519674,2019-12-31,2212,天融信,0.86,90.0,1710.90,2019,4,年报,legacy,
519674,2019-12-31,2241,歌尔股份,7.93,790.99,15756.54,2019,4,年报,legacy,
519674,2019-12-31,2371,北方华创,6.51,147.0,12936.00,2019,4,年报,legacy,
519674,2019-12-31,2456,欧菲光,3.97,505.0,7878.00,2019,4,年报,legacy,
519674,2019-12-31,2475,立讯精密,1.29,70.0,2555.00,2019,4,年报,legacy,
519674,2019-12-31,2624,完美世界,0.49,22.0,971.08,2019,4,年报,legacy,
519674,2019-12-31,2938,鹏鼎控股,0.68,30.0,1347.00,2019,4,年报,legacy,
519674,2019-12-31,2972,科安达,0.0,0.11,2.15,2019,4,年报,legacy,
519674,2019-12-31,2973,侨银股份,0.0,0.11,0.66,2019,4,年报,legacy,
519674,2020-03-31,63,中兴通讯,5.23,688.63,29473.28,2020,1,季报,akshare,
519674,2020-03-31,2156,通富微电,7.77,2326.14,43731.43,2020,1,季报,akshare,
519674,2020-03-31,2241,歌尔股份,5.83,2000.0,32820.0,2020,1,季报,akshare,
519674,2020-03-31,2436,兴森科技,2.77,1434.8,15624.96,2020,1,季报,akshare,
519674,2020-06-30,888,峨眉山A,0.0,0.09,0.5,2020,2,半年报,akshare,
519674,2020-06-30,2212,天融信,3.85,1800.0,47844.0,2020,2,半年报,akshare,
519674,2020-06-30,2371,北方华创,1.24,89.99,15380.94,2020,2,半年报,akshare,
519674,2020-06-30,2436,兴森科技,3.09,3000.0,38490.0,2020,2,半年报,akshare,
519674,2020-06-30,2475,立讯精密,4.79,1160.0,59566.0,2020,2,半年报,akshare,
519674,2020-06-30,2983,芯瑞达,0.0,0.07,3.16,2020,2,半年报,akshare,
519674,2020-06-30,2985,北摩高科,0.0,0.08,9.73,2020,2,半年报,akshare,
519674,2020-06-30,2989,中天精装,0.0,0.1,5.51,2020,2,半年报,akshare,
519674,2020-06-30,2990,盛视科技,0.0,0.06,5.38,2020,2,半年报,akshare,
519674,2020-09-30,725,京东方A,8.74,30399.98,149263.92,2020,3,季报,akshare,
519674,2020-09-30,2475,立讯精密,7.16,2139.96,122255.86,2020,3,季报,akshare,
519674,2020-12-31,725,京东方A,9.96,30700.0,184200.0,2020,4,年报,akshare,
519674,2020-12-31,888,峨眉山A,0.0,0.09,0.53,2020,4,年报,akshare,
519674,2020-12-31,2185,华天科技,1.62,2200.0,29964.0,2020,4,年报,akshare,
519674,2020-12-31,2371,北方华创,3.72,380.99,68860.42,2020,4,年报,akshare,
519674,2020-12-31,3028,振邦智能,0.0,0.0,0.13,2020,4,年报,akshare,
519674,2020-12-31,3030,祖名股份,0.0,0.05,0.73,2020,4,年报,akshare,
519674,2020-12-31,3031,中瓷电子,0.0,0.04,0.59,2020,4,年报,akshare,
519674,2021-03-31,725,京东方A,8.03,18300.0,114740.98,2021,1,季报,akshare,
519674,2021-03-31,2371,北方华创,7.84,780.29,112002.77,2021,1,季报,akshare,
519674,2021-06-30,888,峨眉山A,0.0,0.09,0.57,2021,2,半年报,legacy,
519674,2021-06-30,1201,东瑞股份,0.0,0.07,2.73,2021,2,半年报,legacy,
519674,2021-06-30,1203,大中矿业,0.0,0.38,7.68,2021,2,半年报,legacy,
519674,2021-06-30,1205,盛航股份,0.0,0.06,1.89,2021,2,半年报,legacy,
519674,2021-06-30,1206,依依股份,0.0,0.03,2.04,2021,2,半年报,legacy,
519674,2021-06-30,1207,联科科技,0.0,0.07,2.26,2021,2,半年报,legacy,
519674,2021-06-30,1208,华菱线缆,0.0,0.18,1.36,2021,2,半年报,legacy,
519674,2021-06-30,2371,北方华创,9.8,520.0,144237.6,2021,2,半年报,akshare,
519674,2021-06-30,3028,振邦智能,0.0,0.0,0.17,2021,2,半年报,legacy,
519674,2021-06-30,3030,祖名股份,0.0,0.05,1.35,2021,2,半年报,legacy,
519674,2021-06-30,3031,中瓷电子,0.0,0.05,2.96,2021,2,半年报,legacy,
519674,2021-06-30,3035,南网能源,0.0,1.1,10.98,2021,2,半年报,akshare,
519674,2021-06-30,3037,三和管桩,0.0,0.13,1.68,2021,2,半年报,legacy,
519674,2021-06-30,3038,鑫铂股份,0.0,0.04,1.05,2021,2,半年报,legacy,
519674,2021-06-30,3040,楚天龙,0.0,0.11,3.35,2021,2,半年报,legacy,
519674,2021-06-30,3041,真爱美家,0.0,0.03,0.99,2021,2,半年报,legacy,
519674,2021-06-30,3042,中农联合,0.0,0.04,1.18,2021,2,半年报,legacy,
519674,2021-09-30,2371,北方华创,8.31,360.0,131648.4,2021,3,季报,akshare,
519674,2021-12-31,888,峨眉山A,0.0,0.09,0.59,2021,4,年报,legacy,
519674,2021-12-31,1201,东瑞股份,0.0,0.07,2.58,2021,4,年报,legacy,
519674,2021-12-31,1203,大中矿业,0.0,0.38,5.74,2021,4,年报,legacy,
519674,2021-12-31,1205,盛航股份,0.0,0.06,1.40,2021,4,年报,legacy,
519674,2021-12-31,1206,依依股份,0.0,0.03,1.49,2021,4,年报,legacy,
519674,2021-12-31,1207,联科科技,0.0,0.07,1.49,2021,4,年报,legacy,
519674,2021-12-31,1208,华菱线缆,0.0,0.18,2.60,2021,4,年报,legacy,
519674,2021-12-31,1209,洪兴股份,0.0,0.03,0.88,2021,4,年报,legacy,
519674,2021-12-31,1210,金房能源,0.0,0.03,1.10,2021,4,年报,legacy,
519674,2021-12-31,1215,千味央厨,0.0,0.03,1.72,2021,4,年报,legacy,
519674,2021-12-31,1216,华瓷股份,0.0,0.12,1.97,2021,4,年报,legacy,
519674,2021-12-31,1218,丽臣实业,0.0,0.04,1.53,2021,4,年报,legacy,
519674,2021-12-31,1219,青岛食品,0.0,0.03,0.83,2021,4,年报,legacy,
519674,2021-12-31,1234,泰慕士,0.0,0.03,0.55,2021,4,年报,legacy,
519674,2021-12-31,1288,运机集团,0.0,0.05,0.96,2021,4,年报,legacy,
519674,2021-12-31,1296,长江材料,0.0,0.03,1.84,2021,4,年报,legacy,
519674,2021-12-31,2371,北方华创,8.41,436.0,151300.72,2021,4,年报,akshare,
519674,2021-12-31,3028,振邦智能,0.0,0.0,0.13,2021,4,年报,legacy,
519674,2021-12-31,3030,祖名股份,0.0,0.05,1.25,2021,4,年报,legacy,
519674,2021-12-31,3031,中瓷电子,0.0,0.05,4.54,2021,4,年报,legacy,
519674,2021-12-31,3035,南网能源,0.0,1.1,9.16,2021,4,年报,legacy,
519674,2021-12-31,3037,三和管桩,0.0,0.13,1.39,2021,4,年报,legacy,
519674,2021-12-31,3038,鑫铂股份,0.0,0.04,2.83,2021,4,年报,legacy,
519674,2021-12-31,3040,楚天龙,0.0,0.11,2.90,2021,4,年报,legacy,
519674,2021-12-31,3041,真爱美家,0.0,0.03,0.87,2021,4,年报,legacy,
519674,2021-12-31,3042,中农联合,0.0,0.04,1.09,2021,4,年报,legacy,
519674,2022-03-31,2371,北方华创,7.94,496.0,135904.0,2022,1,季报,akshare,
519674,2022-06-30,888,峨眉山A,0.0,0.09,0.81,2022,2,半年报,legacy,
519674,2022-06-30,1201,东瑞股份,0.0,0.08,3.09,2022,2,半年报,legacy,
519674,2022-06-30,1203,大中矿业,0.0,0.38,4.30,2022,2,半年报,legacy,
519674,2022-06-30,1205,盛航股份,0.0,0.08,1.60,2022,2,半年报,legacy,
519674,2022-06-30,1206,依依股份,0.0,0.03,1.06,2022,2,半年报,legacy,
519674,2022-06-30,1207,联科科技,0.0,0.07,1.16,2022,2,半年报,legacy,
519674,2022-06-30,1208,华菱线缆,0.0,0.18,2.18,2022,2,半年报,legacy,
519674,2022-06-30,1209,洪兴股份,0.0,0.05,0.68,2022,2,半年报,legacy,
519674,2022-06-30,1210,金房能源,0.0,0.03,0.78,2022,2,半年报,legacy,
519674,2022-06-30,1215,千味央厨,0.0,0.03,1.66,2022,2,半年报,legacy,
519674,2022-06-30,1216,华瓷股份,0.0,0.12,1.51,2022,2,半年报,legacy,
519674,2022-06-30,1218,丽臣实业,0.0,0.05,1.17,2022,2,半年报,legacy,
519674,2022-06-30,1219,青岛食品,0.0,0.04,0.81,2022,2,半年报,legacy,
519674,2022-06-30,1266,宏英智能,0.0,0.02,1.23,2022,2,半年报,legacy,
519674,2022-06-30,1288,运机集团,0.0,0.05,0.84,2022,2,半年报,legacy,
519674,2022-06-30,1296,长江材料,0.0,0.04,0.99,2022,2,半年报,legacy,
519674,2022-06-30,2129,TCL中环,3.94,1230.34,72454.81,2022,2,半年报,akshare,
519674,2022-06-30,2371,北方华创,7.78,516.49,143130.1,2022,2,半年报,akshare,
519674,2022-06-30,3028,振邦智能,0.0,0.0,0.16,2022,2,半年报,legacy,
519674,2022-06-30,3030,祖名股份,0.0,0.05,1.33,2022,2,半年报,legacy,
519674,2022-06-30,3031,中瓷电子,0.0,0.08,4.90,2022,2,半年报,legacy,
519674,2022-06-30,3035,南网能源,0.0,1.1,7.01,2022,2,半年报,legacy,
519674,2022-06-30,3037,三和管桩,0.0,0.13,1.56,2022,2,半年报,legacy,
519674,2022-06-30,3038,鑫铂股份,0.0,0.05,2.32,2022,2,半年报,legacy,
519674,2022-06-30,3040,楚天龙,0.0,0.11,2.26,2022,2,半年报,legacy,
519674,2022-06-30,3041,真爱美家,0.0,0.04,0.65,2022,2,半年报,legacy,
519674,2022-06-30,3042,中农联合,0.0,0.05,0.98,2022,2,半年报,legacy,
519674,2022-09-30,2371,北方华创,9.43,550.0,153120.0,2022,3,季报,akshare,
519674,2022-12-31,66,中国长城,0.49,800.0,8160.0,2022,4,年报,akshare,
519674,2022-12-31,888,峨眉山A,0.0,0.09,0.84,2022,4,年报,legacy,
519674,2022-12-31,1222,源飞宠物,0.0,0.04,1.08,2022,4,年报,legacy,
519674,2022-12-31,1231,农心科技,0.0,0.04,0.80,2022,4,年报,legacy,
519674,2022-12-31,1238,浙江正特,0.0,0.04,1.08,2022,4,年报,legacy,
519674,2022-12-31,1256,炜冈科技,0.0,0.05,1.24,2022,4,年报,akshare,
519674,2022-12-31,1269,欧晶科技,0.0,0.05,5.42,2022,4,年报,akshare,
519674,2022-12-31,1298,好上好,0.0,0.04,1.44,2022,4,年报,akshare,
519674,2022-12-31,1299,美能能源,0.0,0.06,1.16,2022,4,年报,legacy,
519674,2022-12-31,1301,尚太科技,0.0,0.12,6.87,2022,4,年报,akshare,
519674,2022-12-31,1330,博纳影业,0.0,0.36,4.27,2022,4,年报,akshare,
519674,2022-12-31,1331,胜通能源,0.0,0.04,1.13,2022,4,年报,legacy,
519674,2022-12-31,1333,光华股份,0.0,0.04,1.23,2022,4,年报,akshare,
519674,2022-12-31,1338,永顺泰,0.0,0.16,3.48,2022,4,年报,akshare,
519674,2022-12-31,1339,智微智能,0.0,0.0,0.02,2022,4,年报,legacy,
519674,2022-12-31,2371,北方华创,8.15,608.0,136982.4,2022,4,年报,akshare,
519674,2023-03-31,66,中国长城,0.65,1000.0,12380.0,2023,1,季报,akshare,
519674,2023-03-31,2371,北方华创,7.01,500.0,132925.0,2023,1,季报,akshare,
519674,2023-06-30,888,峨眉山A,0.0,0.09,1.02,2023,2,半年报,akshare,
519674,2023-06-30,1222,源飞宠物,0.0,0.0,0.07,2023,2,半年报,akshare,
519674,2023-06-30,1231,农心科技,0.0,0.01,0.13,2023,2,半年报,akshare,
519674,2023-06-30,1238,浙江正特,0.0,0.01,0.17,2023,2,半年报,akshare,
519674,2023-06-30,1256,炜冈科技,0.0,0.01,0.14,2023,2,半年报,akshare,
519674,2023-06-30,1260,坤泰股份,0.0,0.01,0.18,2023,2,半年报,akshare,
519674,2023-06-30,1269,欧晶科技,0.0,0.01,0.47,2023,2,半年报,akshare,
519674,2023-06-30,1278,一彬科技,0.0,0.05,1.12,2023,2,半年报,akshare,
519674,2023-06-30,1298,好上好,0.0,0.0,0.01,2023,2,半年报,legacy,
519674,2023-06-30,1299,美能能源,0.0,0.01,0.12,2023,2,半年报,akshare,
519674,2023-06-30,1301,尚太科技,0.0,0.01,0.36,2023,2,半年报,akshare,
519674,2023-06-30,1311,多利科技,0.0,0.01,0.74,2023,2,半年报,akshare,
519674,2023-06-30,1314,亿道信息,0.0,0.0,0.03,2023,2,半年报,legacy,
519674,2023-06-30,1328,登康口腔,0.0,0.14,4.69,2023,2,半年报,akshare,
519674,2023-06-30,1330,博纳影业,0.0,0.01,0.06,2023,2,半年报,akshare,
519674,2023-06-30,1331,胜通能源,0.0,0.01,0.22,2023,2,半年报,akshare,
519674,2023-06-30,1333,光华股份,0.0,0.0,0.07,2023,2,半年报,akshare,
